player_id,player_name,gender,purchase_date,age,gaming_console
1412,Sarah Johnson,Female,2023-06-02,19,Nintendo Switch
1413,Kimberly Garcia,Female,2023-02-14,37,PC
1414,Lisa Martinez,Female,2023-09-15,29,Xbox Series X
1415,Amanda Sanchez,Female,2023-02-14,30,PC
1416,Patricia Robinson,Female,2023-06-11,21,PC
1417,Kimberly Taylor,Female,2023-08-29,18,Nintendo Switch
1418,Michelle Jackson,Female,2023-07-23,29,Xbox Series X
1419,Joseph Harris,Male,2023-08-22,26,PC
1420,Jessica White,Female,2023-07-24,43,Nintendo Switch
1421,Joseph Williams,Male,2024-05-11,34,PC
1422,Sandra Jones,Female,2024-09-16,45,Nintendo Switch
1423,Barbara Gonzalez,Female,2024-04-13,20,PlayStation 5
1424,Matthew Rodriguez,Male,2023-05-11,26,PC
1425,Joshua Johnson,Male,2023-04-24,20,Nintendo Switch
1426,Ashley Wilson,Female,2023-12-18,40,PlayStation 5
1427,Charles Martin,Male,2024-10-15,41,PlayStation 4
1428,David Jackson,Male,2023-08-24,43,PC
1429,Mark Ramirez,Male,2023-08-10,31,PlayStation 4
1430,Steven Clark,Female,2023-01-15,24,Nintendo Switch
1431,Jessica Davis,Female,2024-08-16,29,PlayStation 5
1432,Michelle Jones,Female,2023-01-06,44,Nintendo Switch
1433,John Johnson,Male,2024-05-31,39,PC
1434,Sandra Taylor,Female,2024-12-14,31,PC
1435,Donald Thomas,Male,2024-07-25,18,PC
1436,Mark Miller,Male,2023-10-30,27,PlayStation 5
1437,Jennifer Smith,Female,2023-11-09,37,PlayStation 5
1438,Ashley Ramirez,Female,2024-08-20,39,PC
1439,Ashley Anderson,Female,2024-12-21,20,Nintendo Switch
1440,Barbara Sanchez,Female,2024-04-20,36,PC
1441,Robert Gonzalez,Male,2024-06-27,26,PC
1442,Charles Wilson,Male,2024-12-15,24,PlayStation 4
1443,Andrew Jackson,Male,2024-12-02,41,PC
1444,Amanda Lewis,Female,2023-02-26,39,PlayStation 4
1445,Lisa Lewis,Female,2024-01-28,19,Xbox Series X
1446,Ashley Martin,Female,2024-01-11,27,PlayStation 5
1447,Emily Thompson,Female,2024-12-27,33,PlayStation 5
1448,William Hernandez,Male,2023-04-27,33,Nintendo Switch
1449,Michelle Ramirez,Female,2023-08-19,22,Xbox Series X
1450,Matthew Lewis,Male,2024-11-27,32,Nintendo Switch
1451,Sarah Johnson,Female,2023-12-20,27,Nintendo Switch
1452,Kimberly Taylor,Female,2023-05-06,42,Nintendo Switch
1453,Andrew Perez,Male,2023-10-27,44,Nintendo Switch
1454,Amanda Lopez,Female,2023-03-09,38,PlayStation 5
1455,Ashley Williams,Female,2023-07-03,28,Xbox Series X
1456,Robert Brown,Male,2023-04-25,24,PlayStation 5
1457,Kimberly Jones,Female,2024-10-04,32,PC
1458,Charles Wilson,Male,2023-05-16,33,Nintendo Switch
1459,Matthew Wilson,Male,2024-10-22,39,PC
1460,Charles Miller,Male,2023-08-26,16,PlayStation 4
1461,Nancy Wilson,Female,2024-11-02,26,Xbox Series X
1462,Kimberly Jackson,Female,2024-06-26,38,PlayStation 4
1463,Donald Anderson,Male,2023-05-16,34,Xbox Series X
1464,David Sanchez,Male,2024-05-10,23,Xbox Series X
1465,Charles Harris,Male,2023-12-28,20,Xbox Series X
1466,Ashley Garcia,Female,2023-06-14,45,PlayStation 4
1467,Charles Garcia,Male,2024-12-26,42,PlayStation 5
1468,David Davis,Male,2023-11-21,17,PlayStation 4
1469,William Anderson,Male,2023-07-08,27,PlayStation 5
1470,Emily Thompson,Female,2023-11-21,37,Xbox Series X
1471,Elizabeth Lopez,Female,2023-06-16,33,PlayStation 4
1472,Karen Brown,Female,2024-05-26,28,PlayStation 5
1473,Ashley Robinson,Female,2023-01-05,20,PlayStation 4
1474,Paul Hernandez,Male,2023-10-30,38,Nintendo Switch
1475,Charles Harris,Male,2023-05-31,37,PlayStation 4
1476,Donald Hernandez,Female,2024-05-05,19,PC
1477,William Perez,Male,2023-11-12,19,PC
1478,Betty Martin,Female,2024-01-01,30,PC
1479,Daniel Johnson,Male,2023-07-19,36,PlayStation 4
1480,Donna Davis,Female,2023-07-20,24,PC
1481,Jennifer Moore,Female,2024-11-18,37,PC
1482,Paul Gonzalez,Male,2023-11-22,31,PlayStation 4
1483,Kevin Taylor,Male,2024-11-13,45,Xbox Series X
1484,Betty Jones,Female,2024-03-13,43,Xbox Series X
1485,Anthony Lopez,Male,2023-12-20,25,Xbox Series X
1486,Karen Anderson,Female,2023-08-09,18,Nintendo Switch
1487,Mark Sanchez,Male,2023-06-17,25,Nintendo Switch
1488,Mark Jones,Male,2023-03-30,35,PlayStation 5
1489,Susan Martinez,Female,2024-06-21,43,Xbox Series X
1490,Robert Robinson,Male,2024-01-20,40,PC
1491,James Wilson,Male,2023-10-07,45,Nintendo Switch
1492,Barbara Moore,Female,2024-08-04,38,PlayStation 5
1493,Richard Garcia,Male,2024-07-21,25,Nintendo Switch
1494,John Clark,Male,2024-08-22,42,Xbox Series X
1495,Kimberly Moore,Female,2023-08-18,30,PC
1496,James Jones,Male,2024-10-17,25,Nintendo Switch
1497,Linda Lee,Female,2023-10-22,44,Nintendo Switch
1498,Barbara Thomas,Female,2023-09-08,36,PC
1499,Linda Harris,Female,2023-03-10,31,PlayStation 4
1500,Lisa Jackson,Female,2024-03-22,34,Xbox Series X
1501,Steven Thompson,Male,2024-06-08,27,PlayStation 4
1502,Mary Ramirez,Female,2024-08-18,21,PC
1503,Elizabeth Hernandez,Female,2024-12-10,44,PlayStation 5
1504,Matthew Garcia,Male,2024-01-05,24,Nintendo Switch
1505,Matthew Johnson,Male,2024-06-26,25,PC
1506,Paul Miller,Male,2023-07-07,36,PC
1507,Kevin Harris,Male,2023-11-27,33,Xbox Series X
1508,Karen Rodriguez,Female,2024-12-05,38,Xbox Series X
1509,Michael Moore,Male,2023-05-28,27,PC
1510,William Taylor,Male,2024-05-11,27,Nintendo Switch
1511,Nancy Robinson,Female,2023-08-12,19,PlayStation 5
1512,Paul Davis,Male,2024-07-26,41,PlayStation 4
1513,Donna Ramirez,Female,2024-07-18,38,PC
1514,Mark Anderson,Male,2023-05-15,19,PC
1515,Steven Lopez,Male,2024-01-07,38,PlayStation 5
1516,Donald Lewis,Female,2023-12-17,32,PlayStation 5
1517,Karen Smith,Female,2023-05-02,42,PlayStation 5
1518,William Ramirez,Male,2024-12-05,20,PlayStation 5
1519,Karen Jones,Female,2023-03-22,20,Nintendo Switch
1520,Linda Williams,Female,2024-05-10,40,Nintendo Switch
1521,John Miller,Male,2024-11-06,17,PlayStation 4
1522,Michelle Johnson,Female,2023-09-17,19,PC
1523,Robert Martinez,Male,2023-04-09,16,PC
1524,Kevin Miller,Male,2023-07-24,44,PlayStation 5
1525,Matthew Smith,Male,2023-10-12,20,PlayStation 4
1526,Matthew Lopez,Male,2024-05-27,43,PlayStation 4
1527,Jessica Taylor,Female,2023-04-12,18,PlayStation 4
1528,James Taylor,Male,2023-07-16,38,Xbox Series X
1529,David Lewis,Male,2023-01-05,33,PC
1530,Susan Robinson,Female,2024-12-25,43,Nintendo Switch
1531,Lisa Thompson,Female,2024-03-26,21,PC
1532,Barbara Clark,Female,2024-03-10,28,PlayStation 5
1533,Paul Davis,Male,2023-11-18,19,PC
1534,Ashley Brown,Female,2024-05-22,20,Xbox Series X
1535,Charles Moore,Male,2023-03-26,17,Xbox Series X
1536,Kimberly Brown,Female,2024-04-12,25,PlayStation 4
1537,Karen Perez,Female,2024-07-21,23,Nintendo Switch
1538,Charles Ramirez,Male,2023-03-13,22,Nintendo Switch
1539,Lisa Garcia,Female,2024-05-18,37,PC
1540,Betty Anderson,Female,2024-11-23,37,PC
1541,Linda Jones,Female,2024-12-12,28,PlayStation 4
1542,Michael White,Male,2024-01-08,18,PlayStation 5
1543,Nancy Miller,Female,2024-02-18,43,PC
1544,Joseph Clark,Male,2024-05-26,39,Xbox Series X
1545,Michelle Jackson,Female,2024-10-21,40,Nintendo Switch
1546,Matthew Thomas,Male,2024-02-19,35,Nintendo Switch
1547,Paul Rodriguez,Male,2024-04-10,40,PC
1548,Linda Rodriguez,Female,2023-08-25,31,PlayStation 5
1549,Mary Brown,Female,2023-03-11,17,Nintendo Switch
1550,Mary Garcia,Female,2024-11-26,35,Xbox Series X
1551,Elizabeth Martinez,Female,2023-04-09,35,PC
1552,Donna Harris,Female,2024-04-22,41,PlayStation 5
1553,Charles Perez,Male,2024-05-31,31,Xbox Series X
1554,Andrew Hernandez,Male,2023-01-19,33,PC
1555,Sandra Lewis,Female,2024-04-05,28,Xbox Series X
1556,Anthony Anderson,Male,2023-02-03,17,PlayStation 5
1557,Emily Perez,Female,2024-12-24,25,PlayStation 5
1558,Kimberly Wilson,Female,2024-02-03,25,Nintendo Switch
1559,Linda Jackson,Female,2024-11-06,31,PlayStation 4
1560,Andrew Jackson,Male,2024-07-29,31,PlayStation 5
1561,Paul Johnson,Male,2024-05-21,24,PlayStation 4
1562,Anthony Martin,Male,2023-10-19,27,Xbox Series X
1563,Patricia Smith,Female,2023-05-12,17,Xbox Series X
1564,Matthew Sanchez,Male,2023-01-28,34,Xbox Series X
1565,Anthony Brown,Male,2024-01-01,27,Nintendo Switch
1566,Matthew Johnson,Male,2023-09-11,23,PlayStation 5
1567,Karen Jackson,Female,2024-12-05,45,PC
1568,Karen Brown,Female,2023-01-21,21,PlayStation 4
1569,Daniel Johnson,Male,2024-03-08,37,PlayStation 4
1570,Paul Lewis,Male,2023-01-21,24,Nintendo Switch
1571,Michelle Smith,Female,2024-08-07,28,Nintendo Switch
1572,Daniel Jackson,Male,2024-05-15,41,PC
1573,Susan Hernandez,Female,2024-11-14,32,Xbox Series X
1574,David Martin,Male,2024-03-22,27,PlayStation 5
1575,Kimberly Lee,Female,2024-07-02,42,PlayStation 5
1576,Charles Rodriguez,Male,2024-08-10,25,Nintendo Switch
1577,Joseph Martin,Male,2024-08-15,18,PC
1578,Michelle Hernandez,Female,2024-08-03,18,PlayStation 4
1579,Steven Wilson,Male,2023-03-20,27,Xbox Series X
1580,Paul Sanchez,Male,2024-11-10,29,PlayStation 4
1581,Daniel Miller,Male,2023-09-15,28,PlayStation 4
1582,Paul Anderson,Male,2024-07-14,40,PlayStation 5
1583,Mary Lee,Female,2023-07-11,32,PlayStation 4
1584,Kimberly Miller,Female,2024-04-23,42,Xbox Series X
1585,Andrew Sanchez,Male,2024-03-20,43,PlayStation 4
1586,Patricia Taylor,Female,2024-04-18,27,PlayStation 5
1587,Jessica Jones,Female,2023-11-04,37,Nintendo Switch
1588,Mark Hernandez,Male,2023-07-28,36,Nintendo Switch
1589,Sarah Clark,Female,2023-06-14,36,Xbox Series X
1590,Kevin Davis,Male,2023-04-27,23,PlayStation 5
1591,Richard Smith,Male,2023-11-14,41,Nintendo Switch
1592,Kimberly Moore,Female,2024-10-24,29,PC
1593,Richard Garcia,Male,2023-01-30,20,Xbox Series X
1594,Sarah Perez,Female,2024-10-21,21,PC
1595,Kimberly Sanchez,Female,2023-03-27,17,Xbox Series X
1596,Kevin Martinez,Male,2024-02-21,44,Xbox Series X
1597,Jennifer Gonzalez,Female,2023-05-24,42,PlayStation 5
1598,Linda Jackson,Female,2023-05-04,32,PlayStation 4
1599,Michelle Harris,Female,2024-05-23,24,PC
1600,Jessica Martin,Female,2023-11-17,40,Xbox Series X
1601,Michelle White,Female,2023-08-30,41,Nintendo Switch
1602,Susan Jones,Female,2023-08-08,21,Xbox Series X
1603,Donald Wilson,Male,2024-08-26,43,PC
1604,Kimberly Moore,Female,2023-04-26,38,Xbox Series X
1605,Andrew Wilson,Male,2023-09-10,37,Xbox Series X
1606,Elizabeth Lopez,Female,2024-01-12,38,Xbox Series X
1607,Mary Lee,Female,2024-11-09,17,PC
1608,Jessica Rodriguez,Female,2023-11-13,28,Xbox Series X
1609,Linda Moore,Female,2024-03-29,43,Nintendo Switch
1610,James Robinson,Other,2023-09-19,45,Xbox Series X
1611,Jennifer Robinson,Female,2023-11-01,23,PlayStation 5
1612,David Robinson,Male,2023-11-21,36,Nintendo Switch
1613,John Rodriguez,Male,2024-05-18,42,Nintendo Switch
1614,Mark Robinson,Male,2024-03-08,38,PC
1615,David Thompson,Male,2023-03-09,32,Xbox Series X
1616,Mark Martin,Male,2024-07-14,42,Xbox Series X
1617,Ashley Thompson,Female,2023-02-23,40,PlayStation 5
1618,Donald Sanchez,Female,2023-01-04,20,Nintendo Switch
1619,Richard Lee,Male,2024-08-12,26,PC
1620,Linda Garcia,Female,2024-12-31,32,PlayStation 5
1621,Kevin Perez,Male,2023-11-24,41,Nintendo Switch
1622,Steven Ramirez,Female,2023-09-24,20,PlayStation 5
1623,Michelle Clark,Female,2023-10-16,41,PlayStation 5
1624,Jennifer Wilson,Female,2024-02-07,21,Nintendo Switch
1625,Joshua Davis,Male,2024-07-25,16,PlayStation 4
1626,Joseph Robinson,Male,2023-07-23,30,Xbox Series X
1627,David Johnson,Male,2024-03-15,35,PlayStation 4
1628,Thomas Jones,Male,2023-06-24,27,PlayStation 4
1629,Linda Smith,Female,2024-03-21,32,Nintendo Switch
1630,Kimberly Brown,Female,2023-07-28,38,PlayStation 5
1631,Sarah Martinez,Female,2024-01-27,31,PlayStation 5
1632,Sandra Ramirez,Female,2023-08-09,35,Xbox Series X
1633,Richard Wilson,Male,2023-05-30,29,PC
1634,Charles Rodriguez,Male,2024-04-06,35,PlayStation 5
1635,Lisa Jackson,Female,2024-04-14,36,PC
1636,James Thomas,Male,2023-11-28,43,Nintendo Switch
1637,Susan Thompson,Female,2024-03-09,38,PlayStation 4
1638,Thomas Williams,Male,2023-03-02,33,PC
1639,Nancy Robinson,Female,2023-12-29,31,PlayStation 4
1640,Kevin Thompson,Male,2023-02-16,41,PC
1641,Thomas Taylor,Male,2023-11-06,28,Nintendo Switch
1642,Lisa Jones,Female,2024-08-17,17,PlayStation 5
1643,Thomas Garcia,Male,2023-12-14,31,Nintendo Switch
1644,William Williams,Male,2024-06-27,38,Nintendo Switch
1645,Elizabeth Rodriguez,Female,2023-02-15,26,PlayStation 5
1646,Kimberly Ramirez,Female,2024-01-05,39,Nintendo Switch
1647,Charles Lewis,Other,2023-09-28,35,PlayStation 4
1648,Daniel Wilson,Male,2024-05-18,26,PlayStation 5
1649,Emily Ramirez,Female,2024-03-26,36,PC
1650,Richard Jones,Male,2023-07-07,23,PC
1651,Steven Rodriguez,Male,2024-04-23,38,Nintendo Switch
1652,Linda Lewis,Female,2024-03-28,17,Xbox Series X
1653,Emily Thomas,Female,2023-04-26,31,PlayStation 5
1654,Linda Lopez,Female,2023-10-18,22,PlayStation 5
1655,David White,Male,2023-10-07,42,PlayStation 4
1656,Michelle Miller,Female,2024-06-22,16,PlayStation 4
1657,Barbara Wilson,Female,2024-05-25,23,PC
1658,Nancy Smith,Female,2024-11-27,37,PC
1659,Betty Lopez,Female,2023-04-19,45,Xbox Series X
1660,Elizabeth Smith,Female,2024-12-25,30,Nintendo Switch
1661,Ashley Lee,Female,2024-11-04,35,PC
1662,Nancy Johnson,Female,2024-04-08,35,Xbox Series X
1663,Joshua Jones,Male,2023-02-19,43,Xbox Series X
1664,Daniel Sanchez,Male,2023-03-14,39,PlayStation 4
1665,Kevin Gonzalez,Other,2023-09-19,28,PlayStation 5
1666,Jessica Harris,Female,2023-01-22,18,PlayStation 5
1667,David Gonzalez,Male,2023-10-19,28,PlayStation 5
1668,Linda Martinez,Female,2024-03-18,41,Xbox Series X
1669,Kevin Jones,Male,2023-04-09,37,Xbox Series X
1670,Paul Miller,Male,2024-02-02,30,Nintendo Switch
1671,Sarah Jackson,Female,2023-04-03,29,Nintendo Switch
1672,Lisa Martin,Female,2024-10-07,29,Nintendo Switch
1673,Jennifer Johnson,Female,2024-04-19,26,PlayStation 5
1674,Elizabeth Robinson,Female,2024-10-06,32,PlayStation 4
1675,Jennifer Martinez,Female,2023-03-23,29,Nintendo Switch
1676,Karen Jones,Female,2023-11-04,37,PlayStation 5
1677,Donna Wilson,Female,2023-02-18,34,PlayStation 4
1678,Robert Robinson,Male,2023-04-21,32,PlayStation 4
1679,Sandra Wilson,Female,2024-11-07,30,PlayStation 4
1680,Thomas Lopez,Male,2023-03-25,34,PlayStation 4
1681,Mary Brown,Female,2024-04-18,37,PlayStation 5
1682,Barbara Clark,Female,2023-03-27,17,Nintendo Switch
1683,Karen Hernandez,Female,2024-04-10,39,Nintendo Switch
1684,Amanda Sanchez,Female,2023-07-11,26,PlayStation 5
1685,Barbara Williams,Female,2023-09-23,35,PC
1686,Sandra Moore,Female,2024-02-09,16,PC
1687,James Garcia,Male,2024-04-16,31,Nintendo Switch
1688,Kevin White,Male,2024-09-25,25,PlayStation 4
1689,Lisa Thompson,Female,2024-11-22,38,Nintendo Switch
1690,Karen Williams,Female,2023-01-15,20,PlayStation 5
1691,Linda Clark,Female,2023-07-12,38,PC
1692,Susan Thomas,Female,2024-10-27,20,PlayStation 5
1693,Sandra Clark,Female,2024-07-05,43,PlayStation 5
1694,Jennifer Martinez,Female,2023-06-01,30,Nintendo Switch
1695,Sandra Smith,Female,2023-06-06,21,Nintendo Switch
1696,Kimberly Thomas,Female,2024-04-05,43,PlayStation 4
1697,Jessica Miller,Female,2024-02-06,34,PC
1698,Nancy Smith,Female,2024-12-31,36,Nintendo Switch
1699,Mark Ramirez,Male,2024-08-15,39,PlayStation 4
1700,Emily Martinez,Female,2024-02-14,31,Nintendo Switch
1701,Paul Jackson,Male,2024-11-25,35,Nintendo Switch
1702,Joseph Thompson,Male,2023-01-20,32,Nintendo Switch
1703,Joshua Hernandez,Male,2023-10-02,18,Nintendo Switch
1704,Steven Brown,Female,2024-10-23,35,Xbox Series X
1705,Donald Thompson,Female,2023-06-15,16,Xbox Series X
1706,Richard Thomas,Male,2023-08-26,30,PlayStation 4
1707,Joseph Jackson,Male,2024-09-08,26,Nintendo Switch
1708,William Lewis,Male,2024-12-29,39,Nintendo Switch
1709,Mark Clark,Male,2024-01-04,36,Nintendo Switch
1710,David Martin,Male,2024-12-08,25,PC
1711,Steven Jones,Male,2023-06-10,22,PlayStation 4
1712,Kimberly Brown,Female,2023-11-07,31,PlayStation 5
1713,Susan Moore,Female,2024-01-03,16,Xbox Series X
1714,Matthew Perez,Male,2024-05-30,21,PC
1715,Robert Hernandez,Male,2024-09-24,19,PlayStation 5
1716,Linda Moore,Female,2023-09-22,31,Xbox Series X
1717,Matthew Harris,Male,2024-07-24,40,Xbox Series X
1718,Elizabeth Ramirez,Female,2024-06-11,43,PlayStation 4
1719,Michael Thompson,Male,2024-03-24,45,Nintendo Switch
1720,Linda Brown,Female,2023-04-15,35,PlayStation 4
1721,John Taylor,Male,2024-10-07,21,PC
1722,Susan Robinson,Female,2023-10-27,21,Nintendo Switch
1723,Paul Thomas,Male,2023-04-12,43,PlayStation 5
1724,Lisa Hernandez,Female,2023-07-26,19,Nintendo Switch
1725,Mark Harris,Male,2023-09-09,16,Nintendo Switch
1726,Nancy Martinez,Female,2023-03-29,21,Xbox Series X
1727,Lisa Thompson,Female,2024-01-05,29,PlayStation 5
1728,Elizabeth Harris,Female,2024-03-07,32,PlayStation 5
1729,William Sanchez,Male,2024-02-24,29,Nintendo Switch
1730,Donna Sanchez,Female,2023-01-31,27,Nintendo Switch
1731,Elizabeth Harris,Female,2024-06-13,38,PC
1732,Jennifer Hernandez,Other,2023-06-18,28,Nintendo Switch
1733,Patricia Gonzalez,Female,2024-11-07,17,PlayStation 5
1734,Joshua Johnson,Male,2024-11-07,38,PlayStation 4
1735,Charles Wilson,Male,2024-11-28,44,PlayStation 4
1736,Karen White,Female,2023-12-19,26,PC
1737,Sarah Lewis,Female,2023-05-31,35,Nintendo Switch
1738,Donald Lee,Male,2024-07-11,44,PlayStation 4
1739,Amanda Lee,Female,2023-12-20,38,Nintendo Switch
1740,Richard Lewis,Male,2023-02-07,18,PlayStation 4
1741,Nancy Gonzalez,Female,2023-05-10,39,PlayStation 4
1742,Andrew Martinez,Male,2024-06-07,18,PlayStation 4
1743,Karen Taylor,Female,2024-10-12,40,PlayStation 5
1744,Mary Smith,Female,2023-09-22,34,PlayStation 5
1745,Karen White,Female,2023-04-24,32,PC
1746,Lisa Rodriguez,Female,2023-12-29,32,PC
1747,Patricia Harris,Female,2024-04-04,19,Xbox Series X
1748,Joshua White,Male,2023-12-14,30,PlayStation 5
1749,Michelle Jackson,Female,2024-10-04,44,PlayStation 4
1750,Kevin Davis,Male,2023-10-19,25,PlayStation 4
1751,William Thompson,Male,2023-09-11,32,PC
1752,Daniel Taylor,Male,2024-01-05,22,Nintendo Switch
1753,Michael Jones,Male,2024-02-26,29,PC
1754,Jennifer Johnson,Female,2023-05-14,44,Nintendo Switch
1755,Susan Anderson,Female,2024-11-24,27,PlayStation 4
1756,Betty Jackson,Female,2024-02-09,32,Xbox Series X
1757,Michelle Thomas,Female,2024-03-26,29,Nintendo Switch
1758,Mark Clark,Male,2024-06-01,20,PlayStation 5
1759,Kimberly Thompson,Female,2024-12-22,20,PlayStation 4
1760,Donna Brown,Female,2024-04-11,22,Nintendo Switch
1761,John White,Male,2024-01-14,33,PC
1762,Kevin Ramirez,Male,2023-05-04,19,Xbox Series X
1763,Joshua Martinez,Male,2023-06-06,32,PC
1764,Lisa Martinez,Female,2023-10-29,25,Nintendo Switch
1765,Mary Sanchez,Female,2024-08-26,20,Nintendo Switch
1766,Patricia Robinson,Female,2023-10-18,44,PlayStation 5
1767,Barbara Clark,Female,2023-01-03,31,PC
1768,Emily Lopez,Female,2023-02-15,43,Nintendo Switch
1769,Steven Jackson,Male,2024-04-08,34,Xbox Series X
1770,Anthony Thomas,Male,2024-09-12,42,PlayStation 5
1771,William Taylor,Male,2024-04-05,30,Nintendo Switch
1772,Elizabeth Ramirez,Female,2023-04-02,26,PlayStation 4
1773,Amanda Wilson,Female,2024-02-09,23,Xbox Series X
1774,Andrew Johnson,Male,2024-03-29,44,Xbox Series X
1775,Jennifer Ramirez,Female,2023-01-26,38,PlayStation 4
1776,Karen Moore,Female,2024-10-21,19,PlayStation 4
1777,Jennifer Miller,Female,2024-08-13,33,PC
1778,Joshua Taylor,Male,2024-05-02,40,PlayStation 4
1779,Mary Brown,Female,2024-06-28,45,PlayStation 5
1780,Mary Rodriguez,Female,2024-12-23,23,PlayStation 4
1781,Donald Williams,Female,2023-11-25,35,Nintendo Switch
1782,Michelle Johnson,Female,2023-01-24,43,Xbox Series X
1783,Sandra Garcia,Female,2024-06-24,16,Xbox Series X
1784,Anthony Rodriguez,Male,2023-04-12,19,PlayStation 4
1785,David Martinez,Male,2023-09-19,21,PC
1786,Elizabeth Martinez,Female,2023-06-23,37,PC
1787,Amanda Hernandez,Female,2024-12-31,16,PC
1788,Karen Gonzalez,Female,2023-05-26,26,Nintendo Switch
1789,Daniel Rodriguez,Male,2023-05-04,42,PC
1790,Richard Davis,Female,2024-08-23,35,PlayStation 5
1791,Kimberly Taylor,Female,2024-01-30,32,PC
1792,Sarah Johnson,Female,2024-07-20,30,Nintendo Switch
1793,Robert Thomas,Male,2024-10-10,29,PlayStation 5
1794,Mary Rodriguez,Female,2024-11-22,34,PC
1795,Jessica Harris,Female,2023-05-09,36,Xbox Series X
1796,Joshua Wilson,Male,2024-10-13,18,PlayStation 4
1797,Susan Sanchez,Female,2024-07-07,27,PlayStation 5
1798,Jessica Moore,Female,2024-07-22,45,Nintendo Switch
1799,John Smith,Male,2024-09-27,42,Xbox Series X
1800,David Smith,Male,2024-05-08,45,Xbox Series X
1801,Kevin Rodriguez,Male,2023-12-26,28,PlayStation 5
1802,Michelle Clark,Female,2023-02-16,25,PlayStation 5
1803,Andrew Jackson,Male,2023-04-02,25,Nintendo Switch
1804,Linda Clark,Female,2024-07-23,39,Xbox Series X
1805,Sandra Miller,Female,2023-11-22,32,Xbox Series X
1806,Thomas Harris,Male,2023-10-07,30,PlayStation 5
1807,Daniel Hernandez,Male,2024-09-05,30,Xbox Series X
1808,Mary Robinson,Female,2024-10-23,20,PC
1809,Kevin Thomas,Male,2023-01-10,44,PlayStation 5
1810,Mark Moore,Male,2024-05-15,38,Nintendo Switch
1811,Andrew Williams,Male,2023-03-21,36,PlayStation 4
1812,Mary Lewis,Female,2024-11-19,30,PC
1813,Matthew Clark,Male,2024-09-07,42,Xbox Series X
1814,Anthony Garcia,Male,2024-12-14,41,PC
1815,Linda Anderson,Female,2023-07-17,45,Nintendo Switch
1816,James Davis,Male,2023-10-15,16,Xbox Series X
1817,Richard Williams,Female,2023-11-07,36,PlayStation 5
1818,Joseph Thomas,Male,2023-10-15,17,Nintendo Switch
1819,Kevin Miller,Male,2024-10-15,22,Nintendo Switch
1820,Linda Ramirez,Female,2024-05-27,34,Nintendo Switch
1821,David Moore,Male,2024-08-02,37,PlayStation 4
1822,Joshua Garcia,Male,2023-05-12,34,PC
1823,William Rodriguez,Male,2023-08-22,43,PlayStation 4
1824,Sarah Miller,Female,2024-12-10,16,PlayStation 4
1825,Amanda Rodriguez,Female,2024-04-09,33,PC
1826,Sandra Lee,Female,2023-02-23,36,Xbox Series X
1827,Sandra Ramirez,Female,2023-05-05,24,PlayStation 4
1828,Ashley Thomas,Female,2023-02-14,32,PlayStation 5
1829,Patricia Rodriguez,Female,2024-04-04,33,Xbox Series X
1830,James Gonzalez,Male,2023-03-25,26,PlayStation 4
1831,Mary White,Female,2024-03-09,38,PC
1832,Jessica Miller,Female,2023-11-15,26,PC
1833,Michael Smith,Male,2023-01-25,29,PlayStation 4
1834,Nancy Clark,Female,2023-04-21,23,Nintendo Switch
1835,Jessica Hernandez,Female,2023-12-08,42,PlayStation 4
1836,Jessica Williams,Female,2024-09-26,35,Nintendo Switch
1837,Michael Lee,Male,2023-05-08,34,PC
1838,Patricia Robinson,Female,2023-11-17,28,PC
1839,William Johnson,Male,2023-11-05,17,PlayStation 4
1840,Sandra Williams,Female,2023-02-27,37,PlayStation 4
1841,Patricia Martinez,Female,2023-04-09,28,PlayStation 4
1842,Mark Davis,Male,2024-11-06,41,PlayStation 4
1843,James Anderson,Male,2024-03-14,30,PlayStation 4
1844,Amanda Brown,Female,2024-11-22,36,PC
1845,Ashley Taylor,Female,2023-07-17,34,PC
1846,Michael Smith,Male,2023-03-11,38,PlayStation 4
1847,Richard Lewis,Female,2024-10-14,20,PlayStation 4
1848,Thomas Lopez,Male,2024-09-27,31,Nintendo Switch
1849,Barbara Davis,Female,2023-02-15,41,PC
1850,William Martinez,Male,2024-06-09,29,Xbox Series X
1851,Karen Jackson,Female,2023-05-30,40,PlayStation 5
1852,Steven Martinez,Female,2023-10-26,26,Xbox Series X
1853,James Taylor,Other,2024-11-25,37,PlayStation 5
1854,Patricia Davis,Female,2024-07-26,42,PC
1855,Sandra Lopez,Female,2024-10-17,22,PlayStation 5
1856,Robert Hernandez,Male,2024-05-02,37,Nintendo Switch
1857,Kevin Thompson,Male,2024-08-15,43,PlayStation 4
1858,Nancy Martin,Female,2023-12-03,29,PlayStation 5
1859,Michael Anderson,Male,2023-08-13,31,PC
1860,Joseph Thompson,Male,2024-09-30,30,PlayStation 5
1861,Jessica Thomas,Other,2023-12-06,40,Nintendo Switch
1862,Susan Gonzalez,Female,2023-01-07,42,Xbox Series X
1863,James Williams,Male,2024-07-22,16,PC
1864,Elizabeth Martinez,Female,2024-10-08,22,PlayStation 4
1865,Lisa Johnson,Female,2023-07-22,22,Xbox Series X
1866,Barbara Davis,Female,2023-06-28,39,Xbox Series X
1867,Emily Davis,Female,2023-01-23,22,PlayStation 5
1868,Thomas Robinson,Male,2024-11-24,16,PlayStation 5
1869,Anthony Lee,Male,2023-08-04,26,Xbox Series X
1870,Ashley Davis,Female,2024-01-17,41,PlayStation 5
